y,x0,x1,x2,x3,x4,x5,x6,x7
1.67,960.0,1.0,A0,3.0,960,,68,-1
1.65,1420.0,1.0,A0,5.0,1040,,73,-1
3.95,1220.0,1.5,A0,,1220,,107,-1
1.45,1980.0,2.0,A0,3.0,1980,2130.0,25,-1
8.31,2480.0,1.0,A0,,1480,2240.0,64,-1
3.0,1530.0,3.0,A0,3.0,1530,,6,-1
0.96,1520.0,1.0,A0,3.0,1020,,95,-1
2.31,1870.0,2.0,A0,3.0,1870,,10,-1
4.6,920.0,1.0,A0,4.0,920,,109,-1
3.549,2640.0,2.0,A0,3.0,2640,,28,-1
6.63,1520.0,1.5,A0,5.0,1520,,79,-1
6.25,2830.0,1.0,A0,5.0,1610,,36,-1
7.655,2290.0,1.0,A1,3.0,1490,,67,-1
4.51,2970.0,2.0,A0,3.0,2970,2260.0,32,17
6.43,4060.0,1.0,A0,3.0,2810,,20,-1
1.928,700.0,1.0,A0,4.0,700,,66,-1
2.77,1252.0,1.0,A0,3.0,992,,19,-1
4.6495,1330.0,3.0,A0,3.0,1330,1310.0,1,-1
1.825,1690.0,1.0,A0,3.0,1210,,60,-1
2.79,2900.0,2.0,A0,3.0,2900,2900.0,10,-1
3.5,1240.0,1.0,A0,3.0,910,,41,-1
2.59,1400.0,1.0,A0,3.0,1400,,54,-1
2.5,1270.0,3.0,A0,3.0,1270,,6,-1
3.05,1750.0,1.0,A0,5.0,1750,,47,-1
2.5,410.0,1.0,A0,2.0,410,,62,-1
4.978,3310.0,2.0,A0,3.0,2380,,0,-1
3.4,1340.0,1.0,A0,3.0,1340,1350.0,11,-1
7.9,2710.0,3.0,A0,4.0,2710,1810.0,25,-1
3.571,1840.0,1.0,A0,3.0,1310,,39,-1
5.5,1990.0,1.5,A1,,1990,2100.0,89,-1
2.67,2430.0,2.0,A0,3.0,2430,3040.0,16,-1
6.37,3400.0,2.0,A0,3.0,3400,,14,-1
3.4495,2280.0,1.0,A0,4.0,1680,1890.0,38,-1
5.05,2180.0,1.5,A0,4.0,1380,1720.0,89,-1
15.25,2820.0,2.0,A0,,2460,3300.0,85,-1
1.6,1020.0,1.0,A0,3.0,780,1330.0,67,-1
2.82,1980.0,2.0,A0,5.0,1980,,20,-1
7.0,2690.0,2.0,A0,3.0,2690,,67,25
3.35,1970.0,1.5,A0,,1670,,111,10
2.848,2170.0,2.0,A0,3.0,2170,,1,-1
1.85,2010.0,1.0,A0,3.0,1410,,60,-1
2.25,2200.0,2.0,A0,3.0,2200,,37,-1
2.2,1660.0,1.0,A0,3.0,1150,,16,-1
11.1,2390.0,1.0,A0,3.0,1980,,67,-1
2.55,1180.0,1.0,A0,,1180,,50,-1
6.0495,2850.0,2.0,A0,3.0,2850,,14,-1
7.65,2170.0,1.0,A0,4.0,1650,,35,-1
1.13,1660.0,1.0,A0,2.0,1660,,36,-1
7.45,2770.0,2.0,A0,3.0,2770,3410.0,13,-1
7.0835,3290.0,2.0,A0,3.0,3290,,24,-1
2.01693,1190.0,1.5,A0,4.0,1190,,69,-1
6.35,1210.0,1.0,A0,,1000,,73,-1
1.48,1030.0,1.0,A0,3.0,1030,1470.0,54,-1
7.55,2710.0,1.0,A0,5.0,1910,,56,-1
1.35,1110.0,1.0,A0,3.0,1110,,53,-1
6.95,3210.0,2.0,A0,3.0,3210,,20,-1
8.15,2060.0,1.0,A0,4.0,2060,,49,-1
2.305,1240.0,1.0,A0,4.0,1240,,65,-1
2.4,3220.0,2.0,,3.0,3220,,13,-1
1.55,1500.0,1.0,A0,3.0,1150,,31,-1
21.3,3430.0,2.0,A0,3.0,3430,3110.0,1,-1
2.45,2130.0,2.0,A0,3.0,2130,,12,-1
7.75,3070.0,1.0,A0,3.0,1570,,87,19
4.05,2450.0,2.0,A0,,2450,,25,-1
3.12865,2370.0,2.0,A0,3.0,2370,,1,-1
5.7,3280.0,1.0,A0,,3280,,14,-1
2.55,1570.0,1.0,A0,,1570,,62,-1
1.4,970.0,1.0,A0,4.0,570,,95,-1
4.8,1940.0,2.0,A0,3.0,1940,1880.0,6,-1
4.72,1570.0,2.5,A0,,1240,,8,-1
12.8,4960.0,2.0,A0,3.0,3760,5200.0,14,-1
7.25,3000.0,1.0,,3.0,1500,,49,-1
4.5,2440.0,2.0,A0,3.0,1750,,55,-1
3.8737,1860.0,2.0,A0,4.0,1860,,29,-1
4.1,2270.0,2.0,A0,3.0,2270,,11,-1
3.1,1620.0,1.0,A0,4.0,860,1400.0,68,-1
3.65,1570.0,1.0,A0,3.0,980,,68,-1
2.14,1580.0,1.0,A0,5.0,1580,,61,-1
5.2495,2680.0,1.0,A0,3.0,1340,2220.0,39,-1
2.11,1680.0,2.0,A0,3.0,1680,,28,-1
2.25,2450.0,2.0,A0,3.0,2450,,25,-1
2.05,1790.0,1.0,A0,4.0,1790,,25,-1
5.575,2720.0,2.0,A0,3.0,2720,3270.0,21,-1
6.85,2430.0,1.0,A0,5.0,1470,,50,-1
4.2,1580.0,3.0,A0,3.0,1580,,1,-1
7.2495,2900.0,2.0,A0,3.0,2900,,18,-1
5.45,1458.0,2.0,A0,3.0,950,,1,-1
6.65,3000.0,2.0,A0,3.0,3000,,20,-1
3.624,2150.0,1.0,A0,4.0,2150,1100.0,55,-1
2.7,1940.0,1.0,A0,,1240,,13,-1
1.125,1180.0,1.0,A0,4.0,1180,,38,-1
4.55,2690.0,2.0,A0,,2690,,35,24
10.75,4540.0,2.0,A0,3.0,4200,,17,-1
2.749,2420.0,1.0,A0,,1210,,66,-1
3.75,1180.0,1.0,A0,4.0,760,,87,-1
2.62,1440.0,1.0,A0,,1440,,30,-1
8.5,3010.0,2.0,A0,3.0,2240,,92,6
6.4,1650.0,1.5,A0,4.0,1150,,87,-1
5.24,1960.0,1.0,A0,4.0,1090,1960.0,95,-1
7.35,2700.0,2.0,A0,3.0,1920,,9,-1
4.68,2370.0,1.5,A0,3.0,1600,,23,-1
2.9,2260.0,2.0,A0,3.0,2260,,16,-1
4.65,1640.0,1.0,A0,3.0,840,,56,-1
8.25,3950.0,1.0,A0,3.0,2050,,60,-1
2.75,1660.0,2.0,A0,3.0,1660,,8,-1
5.25,2560.0,2.0,A0,3.0,2560,,14,-1
3.4,1270.0,1.0,A0,3.0,1270,1220.0,63,1
10.25,2210.0,1.0,A0,4.0,1550,,38,9
8.95,3980.0,2.0,A0,3.0,3980,,13,-1
3.17,1500.0,1.0,A0,4.0,1500,,45,-1
1.945,1840.0,1.0,A0,4.0,1240,,39,-1
5.25,3270.0,1.0,A0,3.0,1660,,18,-1
2.45,2190.0,2.0,A0,3.0,2190,,37,-1
6.6,2100.0,1.0,A0,3.0,1340,,60,-1
4.81,1800.0,1.5,A0,4.0,1160,1240.0,86,-1
2.4,2040.0,2.0,A0,3.0,2040,,12,-1
3.35,1340.0,1.0,A0,4.0,1340,,54,-1
17.75,3480.0,3.0,A0,3.0,3480,,1,-1
2.75,1440.0,1.0,A0,3.0,1440,1980.0,27,-1
3.808,1690.0,2.0,A0,3.0,1690,1600.0,13,-1
2.5478,1730.0,2.0,A0,,1730,,1,-1
3.5,3370.0,2.0,A0,3.0,2650,,29,-1
5.28,3610.0,2.0,A0,3.0,2370,,7,-1
1.6,1310.0,1.0,A0,3.0,1310,,81,31
2.79,1060.0,1.0,A0,4.0,1060,,34,-1
1.8,810.0,1.0,A0,1.0,810,,87,-1
4.35,2010.0,1.0,A0,4.0,1310,,56,-1
3.517,2080.0,1.0,A0,5.0,1600,,47,-1
28.75,3890.0,2.0,A1,,3030,,92,-1
2.3,910.0,1.0,A0,1.0,910,,89,-1
2.6,1490.0,1.0,A0,,1490,,48,-1
3.25,2230.0,1.0,A0,4.0,1300,,52,-1
2.4,1950.0,2.0,A0,3.0,1950,1890.0,23,-1
2.04,2070.0,1.0,A0,3.0,1170,,51,-1
4.5,1510.0,1.0,A0,,880,,91,-1
4.15,1420.0,1.0,A0,4.0,920,,74,-1
6.03,2770.0,1.0,A0,5.0,1640,,53,-1
3.68,1780.0,2.0,A0,3.0,1530,,8,-1
2.8,1445.0,2.0,A0,3.0,1300,,10,-1
8.5,3280.0,2.0,A0,3.0,3280,,21,-1
4.73,1370.0,3.0,A0,3.0,1370,,11,-1
4.2,2350.0,2.0,A0,3.0,2350,,35,-1
1.80544,1360.0,1.5,A0,4.0,760,1610.0,74,-1
3.22,1000.0,1.0,A0,3.0,1000,1570.0,76,-1
4.25007,1820.0,1.0,A0,3.0,910,,65,-1
5.2,2060.0,1.5,A0,3.0,1180,,110,30
5.965,2130.0,2.0,A0,4.0,2130,2170.0,38,-1
2.92,2960.0,2.0,A0,3.0,2960,2960.0,9,-1
4.45,1250.0,1.5,A0,3.0,1250,,89,-1
1.435,1400.0,1.0,A0,4.0,1400,,51,-1
3.6,1510.0,1.0,A0,3.0,1070,1450.0,45,-1
2.0,1480.0,2.0,A0,3.0,1480,1480.0,28,-1
2.125,1810.0,1.0,A0,,1130,,61,-1
5.1,3190.0,2.0,A0,3.0,3190,,21,-1
11.1,3960.0,2.0,A0,3.0,3960,,14,-1
2.13,1520.0,2.0,A0,3.0,1520,,11,-1
4.09,1620.0,3.0,A0,3.0,1540,,6,-1
2.9495,2050.0,2.0,A0,3.0,2050,,10,-1
21.75,4440.0,2.0,A0,5.0,3140,,93,-1
2.78,2210.0,2.0,A0,3.0,2210,1850.0,6,-1
1.4,1010.0,1.0,A0,4.0,1010,,43,-1
7.8,2890.0,2.0,A0,3.0,2370,,1,-1
6.6,2470.0,3.0,A0,3.0,2470,,11,-1
45.93,9640.0,1.0,A1,3.0,4820,,32,6
7.8,2480.0,2.0,A0,4.0,2480,3160.0,42,-1
9.838,2980.0,1.0,A0,3.0,2130,,50,-1
1.35,1660.0,1.0,A0,3.0,1270,1540.0,58,-1
9.24,3130.0,2.0,A0,3.0,3130,2470.0,2,-1
1.0,1680.0,1.0,A0,4.0,1680,,36,-1
10.85,4290.0,2.5,A0,4.0,3590,,88,-1
9.75,2480.0,1.0,A0,3.0,1330,2500.0,48,12
3.62,1440.0,1.0,A0,3.0,1440,,10,-1
13.82,2650.0,2.0,A0,4.0,2400,2420.0,106,-1
4.551,1540.0,1.5,A0,3.0,1200,,89,-1
4.15,2020.0,2.0,A0,4.0,2020,,40,-1
1.0,1300.0,1.5,A0,3.0,1300,1240.0,68,-1
2.2495,1030.0,1.0,A0,4.0,1030,,43,-1
3.75,2320.0,1.0,A0,3.0,2320,,63,21
9.5,2780.0,2.0,A0,5.0,1960,,111,-1
3.05,1540.0,1.0,A0,5.0,1540,,47,-1
2.94,1340.0,3.0,A0,3.0,1340,,18,-1
4.1,3340.0,2.0,A0,3.0,2420,,21,-1
3.75,3150.0,2.0,A0,,3150,,2,-1
7.15,2560.0,1.0,A0,4.0,1760,,66,-1
4.15,1920.0,1.0,A0,4.0,960,,68,-1
6.0,2740.0,2.0,A0,3.0,2740,2210.0,11,-1
1.6,1240.0,1.0,A0,2.0,1240,,72,-1
3.5495,2010.0,1.0,A0,3.0,1570,,64,-1
4.2,2380.0,2.0,A0,3.0,1670,,18,-1
3.84995,2350.0,2.0,A0,3.0,2350,2590.0,1,-1
2.4,1170.0,2.0,A0,3.0,1170,,29,-1
4.63,2620.0,2.0,A0,3.0,1970,,23,-1
26.25,5305.0,2.0,A0,3.0,3745,,10,-1
6.6,2250.0,1.0,A0,3.0,2250,,59,-1
9.6,3450.0,2.0,A0,4.0,2430,,55,14
1.35,1440.0,1.0,A0,3.0,1440,,32,-1
2.56,1300.0,1.0,A0,3.0,1300,,29,-1
3.435,2060.0,2.0,A0,3.0,2060,,8,-1
2.55,880.0,1.0,A0,3.0,780,,78,-1
4.669,1880.0,2.0,A0,3.0,1880,,27,-1
4.95,2640.0,2.0,A0,3.0,2640,,16,-1
3.44,1510.0,1.0,A0,3.0,1510,1350.0,9,-1
1.8,1830.0,1.0,A0,4.0,1400,1960.0,38,-1
2.83,2026.0,2.0,A0,3.0,2026,,5,-1
1.35,1400.0,2.0,A0,3.0,1400,,67,-1
10.45,4470.0,2.0,A0,3.0,4470,,27,-1
4.79,1120.0,1.5,A0,3.0,1120,,69,-1
2.8,2040.0,1.0,A0,4.0,1360,,48,-1
1.28,1200.0,1.0,A0,,1000,,52,-1
14.25,5550.0,2.0,A0,3.0,5550,,10,-1
1.44,1200.0,1.0,A0,3.0,1200,1200.0,29,-1
6.1,2060.0,1.5,A0,5.0,1330,1910.0,84,-1
1.6,1500.0,1.5,A0,,1500,1190.0,71,-1
1.92,1030.0,1.0,A0,,1030,,63,-1
1.775,900.0,1.0,A0,4.0,900,,54,-1
1.885,1610.0,1.0,A0,4.0,1050,,38,-1
7.55,2180.0,1.0,A0,3.0,1370,2090.0,52,-1
3.395,1210.0,2.0,A0,3.0,1020,,8,-1
5.0,3800.0,1.0,A0,4.0,3330,,39,-1
1.27,1010.0,1.0,A0,5.0,1010,1230.0,46,-1
1.73,1010.0,1.0,A0,4.0,1010,1330.0,60,-1
6.25,2580.0,2.0,A0,3.0,2580,,16,-1
4.6,1030.0,1.0,A0,3.0,920,,76,-1
2.54,1980.0,1.0,A0,4.0,1360,1880.0,38,-1
2.749,2530.0,2.0,A0,4.0,2530,,21,-1
2.3,1690.0,2.0,A0,3.0,1690,1830.0,13,-1
7.75,3230.0,2.0,,5.0,2430,,70,-1
3.05,2260.0,1.5,A0,5.0,1360,,91,-1
7.0495,2990.0,2.0,A0,3.0,2990,,1,-1
6.4,2080.0,3.0,A0,3.0,2080,2080.0,18,-1
4.5,1840.0,1.0,A0,4.0,1840,,45,-1
2.53,1990.0,1.0,A0,4.0,1400,,37,-1
7.72,3010.0,2.0,A0,3.0,3010,,46,-1
1.6,820.0,1.0,A0,4.0,820,,61,-1
3.4,670.0,1.0,A0,5.0,670,,66,-1
4.95,2460.0,1.0,A0,5.0,1700,,68,-1
2.85,2230.0,1.0,A0,3.0,1390,,46,-1
2.509,2040.0,2.0,A0,3.0,2040,,30,-1
1.8,1200.0,1.0,A0,5.0,1200,1660.0,98,-1
2.85,840.0,1.0,A0,4.0,840,,87,-1
1.921,1250.0,2.0,A0,3.0,1030,,10,-1
2.2,1230.0,1.0,A0,3.0,1230,,5,-1
5.28,2110.0,2.0,A0,3.0,2110,,40,-1
2.51,1720.0,1.0,A0,4.0,1720,,57,-1
3.61,1150.0,2.0,A0,,1020,,9,-1
8.9495,2830.0,3.0,A0,3.0,2830,,1,-1
7.07,3910.0,2.0,A0,3.0,3130,,8,-1
1.66,1770.0,1.0,A0,3.0,1770,1510.0,29,-1
2.85,1920.0,1.0,A0,,1080,,53,-1
1.25,1320.0,1.5,,3.0,1320,,35,-1
3.405,1750.0,2.0,A0,3.0,1750,,6,-1
2.27495,2200.0,2.0,A0,3.0,2200,,21,-1
2.83,1250.0,1.0,A0,4.0,1250,1340.0,46,-1
1.33,1300.0,1.0,A0,4.0,1300,,55,-1
2.12,1710.0,2.0,A0,3.0,1710,1830.0,29,-1
3.64,2800.0,1.0,A0,3.0,1560,,58,-1
1.3495,860.0,1.0,A0,3.0,860,1250.0,55,-1
4.59,2040.0,1.5,A0,4.0,1260,,89,-1
1.65,1460.0,1.0,A0,4.0,1460,,38,-1
0.9,1660.0,2.0,A0,3.0,1660,,32,-1
3.035,1830.0,1.0,A0,5.0,1070,,62,-1
1.85,820.0,1.0,A0,4.0,820,1000.0,97,-1
9.1383,4115.0,2.0,A0,3.0,4115,3950.0,1,-1
16.05,5584.0,2.0,A0,3.0,5584,5030.0,17,-1
1.95,2140.0,1.0,A0,4.0,2140,2060.0,53,-1
1.728,1580.0,2.0,A0,3.0,1580,1610.0,12,-1
1.74,1590.0,1.5,A0,5.0,1590,,106,-1
4.23,2360.0,2.0,A0,3.0,1780,1970.0,32,-1
2.5,810.0,1.0,A0,3.0,810,,71,-1
1.2495,1010.0,1.0,A0,3.0,1010,,54,-1
3.1,1020.0,1.0,A0,3.0,880,,65,-1
3.75,950.0,1.5,A0,3.0,950,2040.0,90,-1
3.95,2320.0,1.0,A0,4.0,1320,,40,-1
5.75,2240.0,1.0,A0,4.0,1490,2640.0,47,-1
2.3,1000.0,1.0,A0,4.0,1000,1620.0,68,-1
8.725,2980.0,1.5,A1,5.0,2180,1890.0,98,-1
5.9,3130.0,2.0,A0,3.0,3130,2990.0,11,-1
1.15,1180.0,1.0,A0,3.0,1180,,49,-1
4.25,2730.0,2.0,A0,3.0,2730,,38,-1
1.65,1770.0,1.0,A0,3.0,1270,,37,-1
4.96,1350.0,1.5,A0,3.0,1350,,85,-1
1.0495,1200.0,1.0,A0,,1200,,57,-1
4.85,2720.0,2.0,A0,3.0,2720,1770.0,7,-1
7.7499,3300.0,2.0,A0,3.0,3300,,1,-1
2.25,1350.0,1.0,A0,,1350,,103,-1
2.79,1130.0,1.0,A0,3.0,1130,,50,-1
8.3,2980.0,2.0,A0,3.0,2340,,7,-1
3.11,1550.0,1.0,A0,3.0,1330,1150.0,35,-1
1.8,1490.0,1.5,A0,,1490,1350.0,31,-1
6.1,2210.0,1.0,A0,3.0,1560,,41,-1
2.1,810.0,2.0,A0,4.0,810,,33,-1
7.04,2830.0,2.0,A0,4.0,2830,2300.0,38,-1
5.445,1700.0,2.0,A0,3.0,1700,,23,-1
2.949,1770.0,3.0,A0,3.0,1770,,8,-1
11.2,4050.0,2.0,A0,3.0,3360,,25,-1
6.75,2520.0,1.0,A1,3.0,1420,,55,-1
1.85,1050.0,1.0,A0,3.0,1050,1220.0,35,-1
3.75,1290.0,1.0,A0,4.0,790,,86,-1
2.4,1210.0,1.5,A0,3.0,1210,,57,-1
8.25,1920.0,2.0,A0,3.0,1780,,18,-1
3.487,2070.0,2.0,A0,3.0,2070,,16,-1
1.35,930.0,1.0,A0,3.0,930,,67,-1
7.275,3320.0,2.0,A0,3.0,3320,3740.0,10,-1
0.85,1540.0,1.0,A0,4.0,770,910.0,46,-1
1.7,1200.0,1.0,A0,,980,1040.0,72,-1
9.9,2290.0,2.0,A0,4.0,1950,,20,-1
1.9345,2200.0,1.0,A0,4.0,1100,,52,-1
3.65,850.0,1.0,A0,4.0,850,2160.0,75,-1
2.54,940.0,1.0,A0,4.0,940,,99,-1
5.75,2010.0,1.0,A0,4.0,1300,,52,-1
6.0,1710.0,1.0,A0,4.0,1120,,74,-1
2.5,1352.0,3.0,A0,3.0,1352,1439.0,8,-1
1.049,1230.0,1.0,A0,3.0,1230,1550.0,45,-1
2.51,2166.0,2.0,A0,3.0,2166,,2,-1
1.6,870.0,1.0,A0,3.0,870,,66,-1
3.4,2000.0,2.0,A0,,2000,,16,-1
12.625,2900.0,2.0,A0,3.0,2900,,29,-1
4.25,3410.0,1.5,A0,4.0,3410,,48,-1
2.0495,1720.0,1.0,A0,3.0,1720,,37,-1
5.15,2830.0,2.0,A0,3.0,2830,,14,-1
4.63,3260.0,1.0,A0,3.0,1960,,37,-1
3.05,1720.0,1.0,A0,4.0,1720,,46,-1
5.08,1930.0,1.0,A0,4.0,1480,,40,-1
4.15,2570.0,2.0,A0,3.0,2570,,9,-1
2.48,1910.0,1.0,A0,3.0,1910,,11,-1
2.895,1600.0,1.0,A0,3.0,800,,71,-1
12.0,3530.0,2.0,A0,3.0,3530,,8,-1
5.1,1860.0,1.0,A0,4.0,1460,,49,-1
2.5,2130.0,2.0,A0,3.0,2130,,26,-1
7.55,3010.0,1.0,A0,4.0,3010,,56,-1
10.23,4570.0,2.0,A0,3.0,4570,,13,-1
3.155,1530.0,2.0,A0,3.0,1116,,8,-1
1.45,2240.0,1.0,A0,,1370,1980.0,27,-1
0.43125,790.0,1.0,A0,4.0,790,810.0,71,-1
2.9,990.0,1.0,A0,3.0,990,,66,-1
9.25,3090.0,3.0,A0,,2590,1500.0,96,28
1.215,1310.0,1.0,A0,4.0,1310,,36,-1
6.36,1980.0,1.0,A0,5.0,990,2180.0,67,-1
1.7,1020.0,1.0,A0,3.0,1020,,37,-1
5.85,3740.0,1.5,A0,4.0,3740,,36,-1
11.74,3950.0,1.0,A0,3.0,2100,,46,-1
6.95,3680.0,2.5,A0,,2670,,85,8
3.08,2160.0,2.0,A0,3.0,2160,,5,-1
1.445,820.0,1.0,A0,3.0,760,,8,-1
2.8495,1940.0,1.0,A0,4.0,1100,,34,-1
1.3,720.0,1.0,A0,3.0,720,1357.0,60,-1
11.75,3820.0,2.0,A0,,3310,,25,-1
0.95,1350.0,1.0,A0,2.0,1350,2220.0,49,-1
5.15,1410.0,1.0,A0,4.0,910,,68,-1
21.2,5210.0,2.5,A0,5.0,4940,,104,-1
2.943,1480.0,1.0,A0,,1480,1850.0,48,-1
2.8,2770.0,1.0,A0,,1940,2140.0,36,-1
4.3,2300.0,1.0,A0,4.0,1520,,38,-1
3.77,1570.0,1.0,A0,3.0,1570,,36,-1
7.94,3740.0,2.0,A0,3.0,3060,,27,-1
4.9195,1730.0,3.0,A0,3.0,1730,,1,-1
1.715,940.0,1.0,A0,2.0,940,,61,-1
3.63,1520.0,1.0,A0,3.0,790,,67,-1
6.35,2430.0,1.0,A0,5.0,1620,,66,-1
0.6,790.0,1.0,A0,3.0,790,,73,-1
4.76,2830.0,2.0,A0,3.0,2830,,14,-1
4.527,1330.0,3.0,A0,3.0,1330,1320.0,6,-1
12.64,2980.0,2.0,A0,3.0,2980,,17,-1
1.68,1500.0,1.0,A0,2.0,1500,1730.0,45,-1
3.25,1410.0,1.0,A0,3.0,1140,1910.0,32,-1
2.95,2313.0,2.0,A0,3.0,2313,2323.0,4,-1
3.72,1650.0,2.0,A0,3.0,1650,,12,-1
3.52,2620.0,2.0,A0,4.0,2620,,25,-1
3.247,1320.0,1.0,A0,4.0,870,,85,-1
3.25,2680.0,2.0,A0,4.0,2350,1430.0,72,50
4.04,1340.0,1.0,A0,4.0,1340,,60,-1
13.25,3530.0,2.0,A0,3.0,3530,1750.0,14,-1
2.9495,1110.0,1.0,A0,3.0,1110,1260.0,48,-1
7.05,1970.0,2.5,A0,,1970,1680.0,91,21
5.6,3880.0,2.0,A0,3.0,3880,2620.0,12,-1
1.76,1350.0,1.0,A0,3.0,1350,,48,-1
4.6,1970.0,2.0,A0,,1970,,26,-1
1.6,1210.0,1.0,A0,2.0,1210,,66,-1
5.145,1440.0,1.0,A0,4.0,960,,55,-1
4.89,1980.0,1.0,A0,5.0,1090,,105,-1
1.75,1660.0,1.5,A0,3.0,1350,,105,-1
2.39,1900.0,2.0,A0,4.0,1900,,31,-1
3.2,1080.0,1.5,A0,4.0,1080,1400.0,95,-1
6.5,2700.0,2.0,A0,4.0,2700,1540.0,23,-1
5.45,2350.0,1.0,A0,3.0,2350,,56,-1
0.77,1070.0,1.0,A0,3.0,1070,,62,-1
1.45,1240.0,1.0,A0,3.0,1240,,44,-1
4.27,2140.0,1.0,A0,3.0,1550,,38,-1
2.62,2240.0,2.0,A0,3.0,2240,,23,-1
2.65,2650.0,1.0,A0,3.0,1460,1600.0,63,-1
7.27541,2990.0,2.0,A0,3.0,2990,,1,-1
2.05,1310.0,1.0,A0,3.0,1310,,47,-1
5.1,2430.0,2.0,A0,3.0,2430,,7,-1
10.85,2790.0,2.0,A0,3.0,1930,,90,15
2.79,3020.0,2.0,A0,3.0,3020,900.0,74,23
1.95,1510.0,1.0,A0,4.0,1510,,20,-1
5.55,2100.0,1.0,A0,4.0,1240,2000.0,55,-1
5.1,2890.0,1.0,A0,3.0,1560,,42,-1
6.65,2560.0,1.0,A0,3.0,1480,,56,-1
4.4,1810.0,2.0,A0,4.0,1810,1760.0,36,-1
8.45,3820.0,2.0,A0,3.0,2830,,15,-1
5.05,1460.0,2.0,A0,3.0,1460,1220.0,87,-1
3.35,1790.0,1.0,A0,4.0,1490,,46,-1
2.15,1810.0,1.0,A0,,1810,,45,-1
1.74,1752.0,2.0,A0,3.0,1752,,10,-1
2.15,550.0,1.0,A0,,550,,99,-1
6.425,2090.0,1.5,A0,3.0,1890,2090.0,84,-1
4.45,1490.0,2.0,A0,3.0,1090,,7,-1
3.888,980.0,1.0,A0,4.0,980,,47,-1
0.8234,900.0,1.0,A0,2.0,900,,62,-1
5.1,2630.0,2.0,A0,3.0,2630,2720.0,16,-1
4.349,1790.0,2.0,A0,3.0,1790,,5,-1
2.05,1260.0,1.0,A0,3.0,1100,,68,-1
2.2,1650.0,1.0,A0,3.0,1650,,51,-1
6.7,1390.0,1.0,A0,4.0,1390,2290.0,64,-1
5.2438,1270.0,1.0,A0,,1270,1880.0,48,-1
7.13,2910.0,1.0,A0,3.0,1910,2400.0,43,-1
4.8,1570.0,1.0,A0,4.0,1570,,47,-1
6.1,1710.0,2.0,A0,3.0,1140,1510.0,1,-1
4.1495,2540.0,2.0,A0,3.0,2540,,4,-1
2.35,1210.0,1.0,A0,4.0,1210,,62,-1
3.6,1600.0,2.0,A0,3.0,1600,,10,-1
2.8,1730.0,1.5,A0,3.0,1730,1390.0,61,-1
8.85,4510.0,2.0,A0,3.0,2820,,12,-1
1.575,1320.0,1.0,A0,,880,,54,-1
2.72,1240.0,1.0,A0,4.0,1240,,37,-1
4.771,1330.0,2.0,A0,,1120,,10,-1
1.27,1420.0,1.0,A0,4.0,1420,,25,-1
1.925,1390.0,2.0,A0,3.0,1390,,14,-1
3.26,2020.0,1.0,A0,3.0,1260,,46,-1
1.45,840.0,1.0,A0,5.0,840,,64,-1
4.6,2400.0,1.0,A0,3.0,2400,,32,-1
8.82,2860.0,1.0,A0,,1430,,49,-1
3.005,1530.0,1.0,A0,,1530,,40,-1
1.15,1200.0,1.0,A0,4.0,1200,,54,-1
4.85,2280.0,2.0,A0,4.0,2280,,28,-1
2.615,1480.0,1.0,A0,3.0,970,2020.0,52,-1
2.2495,1940.0,1.0,A0,3.0,1300,2000.0,57,-1
3.4495,1770.0,1.0,A0,5.0,1770,,38,-1
3.1,2040.0,1.0,A0,3.0,1380,,61,-1
7.95,2780.0,1.0,A0,3.0,1560,,51,-1
2.03,2400.0,1.5,,3.0,2400,,51,-1
3.54,1920.0,2.0,A0,3.0,1920,1920.0,20,-1
5.375,1690.0,1.0,A0,3.0,1690,,48,-1
4.025,1860.0,2.0,A0,3.0,1860,,24,-1
6.2,2650.0,2.0,A0,3.0,2650,,25,-1
2.0,1180.0,1.0,A0,3.0,1180,1680.0,32,-1
7.25,2130.0,1.0,A0,5.0,1070,,93,-1
2.65,1700.0,1.0,A0,3.0,1230,,59,-1
2.26,1840.0,1.0,A0,4.0,1220,,47,-1
1.32,1068.0,2.0,A0,3.0,1068,1078.0,25,-1
1.83,1390.0,1.0,A0,3.0,1390,,19,-1
7.535,3720.0,2.0,A0,3.0,3720,,32,-1
3.301,1580.0,1.0,A0,4.0,1580,,60,-1
5.935,2290.0,1.0,A0,4.0,1780,,39,-1
8.505,1970.0,1.5,A0,3.0,1970,2140.0,100,13
10.25,2930.0,1.5,A0,5.0,2130,,90,-1
7.45,2970.0,2.0,A0,3.0,2970,,21,-1
2.835,1400.0,2.0,A0,,1110,,10,-1
6.4,1670.0,2.0,A0,,1670,,90,-1
2.58,1620.0,1.0,A0,3.0,1120,,51,-1
1.75,1900.0,1.0,A0,3.0,1300,,54,-1
1.95,1670.0,1.0,A0,,1300,1490.0,25,-1
3.25,2180.0,1.0,A0,,1420,1900.0,53,-1
1.8,1010.0,1.0,A0,3.0,1010,1150.0,55,-1
6.24,2680.0,2.0,A0,3.0,2680,,14,-1
5.6,2970.0,1.0,A0,3.0,2020,,46,-1
4.2,2460.0,2.0,A0,3.0,2460,2900.0,11,-1
2.75,1660.0,1.5,A0,3.0,1660,,58,-1
0.15,780.0,1.0,A0,,780,,110,-1
5.55,2470.0,2.0,A0,3.0,2470,2470.0,33,-1
2.785,2020.0,2.0,A0,3.0,2020,,14,-1
3.45,2150.0,1.0,A0,3.0,1370,,12,-1
